Universityname,uid,Location ,Fee,GRE,IELTS,TOEFL,Percentage,Y/N
Texas Weslyn University,136,Texas,14000,338,6.5,72,81,0
Texas Weslyn University,136,Texas,14000,323,5.5,110,88,0
Texas Weslyn University,136,Texas,14000,308,6.0,96,78,0
Texas Weslyn University,136,Texas,14000,304,5.0,80,74,0
Texas Weslyn University,136,Texas,14000,303,8.5,77,66,0
Texas Weslyn University,136,Texas,14000,328,8.5,70,67,0
Texas Weslyn University,136,Texas,14000,336,7.5,87,69,0
Texas Weslyn University,136,Texas,14000,306,7.5,116,80,0
Texas Weslyn University,136,Texas,14000,303,7.0,87,80,0
Texas Weslyn University,136,Texas,14000,299,5.0,73,87,1
Texas Weslyn University,136,Texas,14000,315,8.0,74,62,0
Texas Weslyn University,136,Texas,14000,312,7.0,82,95,0
Texas Weslyn University,136,Texas,14000,311,6.5,109,78,1
Texas Weslyn University,136,Texas,14000,308,6.5,85,62,1
Texas Weslyn University,136,Texas,14000,321,5.0,89,62,0
Texas Weslyn University,136,Texas,14000,320,6.0,76,84,0
Texas Weslyn University,136,Texas,14000,325,8.0,103,87,1
Texas Weslyn University,136,Texas,14000,324,8.0,78,65,1
Texas Weslyn University,136,Texas,14000,337,7.0,106,69,0
Valparaiso University,137,Indiana,13818,319,9.0,89,83,0
Valparaiso University,137,Indiana,13818,318,8.0,92,79,1
Valparaiso University,137,Indiana,13818,328,7.0,89,70,0
Valparaiso University,137,Indiana,13818,340,7.5,85,65,1
Valparaiso University,137,Indiana,13818,334,5.0,85,82,0
Valparaiso University,137,Indiana,13818,320,6.0,71,72,1
Valparaiso University,137,Indiana,13818,326,8.5,100,91,0
Valparaiso University,137,Indiana,13818,322,7.5,81,70,1
Valparaiso University,137,Indiana,13818,301,7.5,99,84,0
Valparaiso University,137,Indiana,13818,301,9.0,98,61,1
Valparaiso University,137,Indiana,13818,316,8.0,119,89,0
Valparaiso University,137,Indiana,13818,310,8.5,109,80,0
Valparaiso University,137,Indiana,13818,314,7.5,91,79,0
Valparaiso University,137,Indiana,13818,291,5.0,107,87,1
Valparaiso University,137,Indiana,13818,323,8.5,100,67,1
Valparaiso University,137,Indiana,13818,338,6.0,95,94,0
Valparaiso University,137,Indiana,13818,319,8.0,98,71,0
Valparaiso University,137,Indiana,13818,290,6.5,104,89,0
Valparaiso University,137,Indiana,13818,340,9.0,78,76,1
Valparaiso University,137,Indiana,13818,319,8.0,70,72,1
Valparaiso University,137,Indiana,13818,321,6.0,108,61,1
Valparaiso University,137,Indiana,13818,340,5.5,93,80,0
Valparaiso University,137,Indiana,13818,314,5.0,84,88,1
Valparaiso University,137,Indiana,13818,329,7.5,84,75,0
Valparaiso University,137,Indiana,13818,329,8.0,112,84,1
Valparaiso University,137,Indiana,13818,292,6.5,111,73,1
Valparaiso University,137,Indiana,13818,311,8.5,109,91,1
Valparaiso University,137,Indiana,13818,292,7.5,99,73,0
Valparaiso University,137,Indiana,13818,293,7.0,76,67,1
Valparaiso University,137,Indiana,13818,339,9.0,74,65,1
Valparaiso University,137,Indiana,13818,332,8.5,116,93,0
Valparaiso University,137,Indiana,13818,295,7.0,86,83,1
Valparaiso University,137,Indiana,13818,300,8.0,88,89,0
Valparaiso University,137,Indiana,13818,325,6.5,82,95,1
Valparaiso University,137,Indiana,13818,302,5.5,106,64,1
Valparaiso University,137,Indiana,13818,321,8.5,111,71,0
Valparaiso University,137,Indiana,13818,291,8.0,81,70,0
Valparaiso University,137,Indiana,13818,338,7.0,100,60,0
Valparaiso University,137,Indiana,13818,319,8.5,99,69,0
Valparaiso University,137,Indiana,13818,336,9.0,96,81,1
Valparaiso University,137,Indiana,13818,311,6.5,71,60,0
Valparaiso University,137,Indiana,13818,330,7.5,92,89,0
Valparaiso University,137,Indiana,13818,294,8.5,111,62,1
Valparaiso University,137,Indiana,13818,336,5.0,115,70,1
Valparaiso University,137,Indiana,13818,318,6.5,85,80,1
Valparaiso University,137,Indiana,13818,332,9.0,70,84,1
Valparaiso University,137,Indiana,13818,318,8.0,79,76,0
Valparaiso University,137,Indiana,13818,303,6.0,91,76,0
Valparaiso University,137,Indiana,13818,326,6.0,118,79,1
Valparaiso University,137,Indiana,13818,318,7.5,100,91,1
Valparaiso University,137,Indiana,13818,294,9.0,103,60,0
Valparaiso University,137,Indiana,13818,315,6.0,86,61,1
Valparaiso University,137,Indiana,13818,304,6.0,120,86,0
Valparaiso University,137,Indiana,13818,296,6.5,79,86,1
Valparaiso University,137,Indiana,13818,298,9.0,85,84,1
Valparaiso University,137,Indiana,13818,325,8.0,118,72,1
Valparaiso University,137,Indiana,13818,325,7.5,119,68,0
Valparaiso University,137,Indiana,13818,291,7.0,96,61,1
Valparaiso University,137,Indiana,13818,317,6.0,87,68,0
Valparaiso University,137,Indiana,13818,323,8.0,72,67,0
Valparaiso University,137,Indiana,13818,340,6.5,89,82,0
Valparaiso University,137,Indiana,13818,302,9.0,104,63,1
Valparaiso University,137,Indiana,13818,329,9.0,75,78,0
Valparaiso University,137,Indiana,13818,305,8.0,109,91,0
Valparaiso University,137,Indiana,13818,315,7.0,85,92,0
Valparaiso University,137,Indiana,13818,337,8.0,107,84,0
Valparaiso University,137,Indiana,13818,324,5.0,90,76,1
Valparaiso University,137,Indiana,13818,331,7.5,86,88,1
Valparaiso University,137,Indiana,13818,306,6.0,73,91,1
Valparaiso University,137,Indiana,13818,318,9.0,87,94,1
Valparaiso University,137,Indiana,13818,293,7.5,74,68,1
Valparaiso University,137,Indiana,13818,339,9.0,74,66,0
Valparaiso University,137,Indiana,13818,340,9.0,106,86,1
Valparaiso University,137,Indiana,13818,325,7.0,81,67,0
Valparaiso University,137,Indiana,13818,336,7.5,109,90,0
Valparaiso University,137,Indiana,13818,293,6.0,97,65,0
Valparaiso University,137,Indiana,13818,310,5.0,119,86,1
Valparaiso University,137,Indiana,13818,314,6.5,92,76,0
Valparaiso University,137,Indiana,13818,315,5.5,75,93,0
Valparaiso University,137,Indiana,13818,305,9.0,98,66,0
Valparaiso University,137,Indiana,13818,296,8.5,117,61,0
New York Institute of Technology,138,New York,24650,339,7.5,93,84,0
New York Institute of Technology,138,New York,24650,293,6.5,119,74,0
New York Institute of Technology,138,New York,24650,315,6.0,104,67,0
New York Institute of Technology,138,New York,24650,330,6.5,109,93,1
New York Institute of Technology,138,New York,24650,328,6.5,80,66,1
New York Institute of Technology,138,New York,24650,324,5.0,102,63,0
New York Institute of Technology,138,New York,24650,328,5.5,108,61,1
New York Institute of Technology,138,New York,24650,336,5.0,97,86,1
New York Institute of Technology,138,New York,24650,309,7.0,82,95,1
New York Institute of Technology,138,New York,24650,301,6.5,86,72,0
New York Institute of Technology,138,New York,24650,313,7.5,120,63,0
New York Institute of Technology,138,New York,24650,300,5.0,87,95,1
New York Institute of Technology,138,New York,24650,325,6.0,77,60,0
New York Institute of Technology,138,New York,24650,316,6.5,93,89,1
New York Institute of Technology,138,New York,24650,295,7.5,83,74,1
New York Institute of Technology,138,New York,24650,298,9.0,116,68,0
New York Institute of Technology,138,New York,24650,317,9.0,104,86,0
New York Institute of Technology,138,New York,24650,324,5.0,107,66,1
New York Institute of Technology,138,New York,24650,295,5.5,104,81,1
New York Institute of Technology,138,New York,24650,312,5.5,118,84,0
New York Institute of Technology,138,New York,24650,308,8.5,112,67,1
New York Institute of Technology,138,New York,24650,321,8.0,95,78,1
New York Institute of Technology,138,New York,24650,302,5.0,103,72,0
New York Institute of Technology,138,New York,24650,332,7.5,84,77,0
New York Institute of Technology,138,New York,24650,320,7.5,119,69,1
New York Institute of Technology,138,New York,24650,298,8.0,102,93,0
New York Institute of Technology,138,New York,24650,296,5.5,115,66,1
New York Institute of Technology,138,New York,24650,317,6.5,82,80,1
New York Institute of Technology,138,New York,24650,330,7.5,116,82,0
New York Institute of Technology,138,New York,24650,336,9.0,94,65,1
New York Institute of Technology,138,New York,24650,332,7.0,70,67,0
New York Institute of Technology,138,New York,24650,292,5.0,112,65,0
New York Institute of Technology,138,New York,24650,319,7.0,99,76,0
New York Institute of Technology,138,New York,24650,320,7.0,79,78,0
New York Institute of Technology,138,New York,24650,295,6.5,96,66,0
New York Institute of Technology,138,New York,24650,310,7.5,107,67,1
New York Institute of Technology,138,New York,24650,335,9.0,98,90,1
New York Institute of Technology,138,New York,24650,327,7.0,87,60,0
New York Institute of Technology,138,New York,24650,336,7.5,93,75,0
New York Institute of Technology,138,New York,24650,296,9.0,115,92,1
New York Institute of Technology,138,New York,24650,337,7.0,84,73,0
New York Institute of Technology,138,New York,24650,292,6.0,89,94,0
New York Institute of Technology,138,New York,24650,299,7.5,73,89,0
New York Institute of Technology,138,New York,24650,298,6.0,70,88,0
New York Institute of Technology,138,New York,24650,324,5.5,96,60,1
New York Institute of Technology,138,New York,24650,340,9.0,104,89,0
New York Institute of Technology,138,New York,24650,317,7.0,94,66,1
New York Institute of Technology,138,New York,24650,322,9.0,113,67,0
New York Institute of Technology,138,New York,24650,315,8.5,88,60,1
New York Institute of Technology,138,New York,24650,335,8.0,97,68,1
New York Institute of Technology,138,New York,24650,300,7.0,90,94,0
New York Institute of Technology,138,New York,24650,301,7.0,99,94,1
New York Institute of Technology,138,New York,24650,339,7.0,99,74,1
New York Institute of Technology,138,New York,24650,319,5.0,76,62,0
New York Institute of Technology,138,New York,24650,297,5.0,93,66,1
New York Institute of Technology,138,New York,24650,293,5.5,111,79,1
New York Institute of Technology,138,New York,24650,335,6.0,77,63,0
New York Institute of Technology,138,New York,24650,333,8.0,102,69,0
New York Institute of Technology,138,New York,24650,300,8.5,100,83,1
New York Institute of Technology,138,New York,24650,317,6.5,92,61,0
New York Institute of Technology,138,New York,24650,325,8.0,110,63,1
New York Institute of Technology,138,New York,24650,323,6.5,107,62,1
New York Institute of Technology,138,New York,24650,306,6.0,103,94,1
New York Institute of Technology,138,New York,24650,338,5.0,83,86,0
New York Institute of Technology,138,New York,24650,309,7.0,76,86,1
New York Institute of Technology,138,New York,24650,315,7.5,80,72,0
New York Institute of Technology,138,New York,24650,319,8.5,105,75,1
New York Institute of Technology,138,New York,24650,295,7.5,98,86,0
New York Institute of Technology,138,New York,24650,328,5.5,113,78,1
New York Institute of Technology,138,New York,24650,293,8.5,76,79,1
New York Institute of Technology,138,New York,24650,324,9.0,103,62,1
New York Institute of Technology,138,New York,24650,310,8.5,106,75,0
New York Institute of Technology,138,New York,24650,294,9.0,110,92,1
New York Institute of Technology,138,New York,24650,332,6.0,105,63,0
New York Institute of Technology,138,New York,24650,313,6.0,108,88,0
New York Institute of Technology,138,New York,24650,330,6.5,118,78,0
New York Institute of Technology,138,New York,24650,339,8.5,73,73,1
New York Institute of Technology,138,New York,24650,301,6.5,93,65,0
New York Institute of Technology,138,New York,24650,310,5.5,94,90,0
New York Institute of Technology,138,New York,24650,298,5.0,110,63,0
New York Institute of Technology,138,New York,24650,294,7.0,112,75,1
University of Findlay,139,Ohio,13806,300,5.5,120,95,0
University of Findlay,139,Ohio,13806,323,6.5,102,81,1
University of Findlay,139,Ohio,13806,323,5.0,82,60,1
University of Findlay,139,Ohio,13806,300,8.0,86,62,1
University of Findlay,139,Ohio,13806,300,7.5,83,69,1
University of Findlay,139,Ohio,13806,328,9.0,100,75,0
University of Findlay,139,Ohio,13806,332,7.5,92,91,1
University of Findlay,139,Ohio,13806,330,9.0,99,94,0
University of Findlay,139,Ohio,13806,316,9.0,76,80,1
University of Findlay,139,Ohio,13806,330,5.5,76,62,1
University of Findlay,139,Ohio,13806,309,8.5,93,69,1
University of Findlay,139,Ohio,13806,309,6.0,81,67,0
University of Findlay,139,Ohio,13806,331,5.5,78,71,1
University of Findlay,139,Ohio,13806,312,7.0,105,89,0
University of Findlay,139,Ohio,13806,314,8.5,114,64,0
University of Findlay,139,Ohio,13806,294,7.5,104,63,1
University of Findlay,139,Ohio,13806,294,6.0,75,78,0
University of Findlay,139,Ohio,13806,297,6.5,83,83,1
University of Findlay,139,Ohio,13806,328,6.0,98,76,1
University of Findlay,139,Ohio,13806,323,7.0,107,86,0
University of Findlay,139,Ohio,13806,322,7.0,112,67,0
University of Findlay,139,Ohio,13806,317,7.0,70,95,1
University of Findlay,139,Ohio,13806,339,8.0,109,84,0
University of Findlay,139,Ohio,13806,315,7.5,89,64,0
University of Findlay,139,Ohio,13806,319,6.5,98,87,1
University of Findlay,139,Ohio,13806,340,7.5,78,63,0
University of Findlay,139,Ohio,13806,290,8.0,76,91,1
University of Findlay,139,Ohio,13806,325,9.0,98,93,1
University of Findlay,139,Ohio,13806,336,7.0,86,77,1
University of Findlay,139,Ohio,13806,307,9.0,110,81,0
University of Findlay,139,Ohio,13806,291,5.0,110,90,1
University of Findlay,139,Ohio,13806,301,8.5,99,87,1
University of Findlay,139,Ohio,13806,311,8.0,106,62,0
University of Findlay,139,Ohio,13806,330,7.0,71,68,0
University of Findlay,139,Ohio,13806,315,6.0,92,89,1
University of Findlay,139,Ohio,13806,299,5.0,92,80,0
University of Findlay,139,Ohio,13806,320,5.5,118,86,0
University of Findlay,139,Ohio,13806,330,5.5,98,86,1
University of Findlay,139,Ohio,13806,326,8.0,110,78,0
University of Findlay,139,Ohio,13806,297,6.0,78,72,0
University of Findlay,139,Ohio,13806,323,8.0,70,67,0
University of Findlay,139,Ohio,13806,336,6.5,75,80,0
University of Findlay,139,Ohio,13806,310,9.0,77,69,1
University of Findlay,139,Ohio,13806,330,7.5,76,70,1
University of Findlay,139,Ohio,13806,298,5.5,71,61,1
University of Findlay,139,Ohio,13806,333,5.5,83,73,0
University of Findlay,139,Ohio,13806,293,9.0,100,77,1
University of Findlay,139,Ohio,13806,309,7.0,98,72,0
University of Findlay,139,Ohio,13806,310,6.5,87,60,0
University of Findlay,139,Ohio,13806,332,6.0,77,71,1
University of Findlay,139,Ohio,13806,322,6.5,106,74,1
University of Findlay,139,Ohio,13806,333,5.5,83,82,1
University of Findlay,139,Ohio,13806,304,8.0,99,68,0
University of Findlay,139,Ohio,13806,300,9.0,83,79,0
University of Findlay,139,Ohio,13806,293,7.5,84,93,1
University of Findlay,139,Ohio,13806,309,7.0,107,64,1
University of Findlay,139,Ohio,13806,305,7.0,82,68,0
University of Findlay,139,Ohio,13806,336,7.5,73,71,1
University of Findlay,139,Ohio,13806,310,6.0,108,82,0
University of Findlay,139,Ohio,13806,331,6.5,118,81,1
University of Findlay,139,Ohio,13806,317,9.0,82,83,1
University of Findlay,139,Ohio,13806,295,7.5,73,69,1
University of Findlay,139,Ohio,13806,316,5.5,103,70,0
University of Findlay,139,Ohio,13806,326,7.5,70,81,0
University of Findlay,139,Ohio,13806,315,5.0,104,77,1
University of Findlay,139,Ohio,13806,319,8.5,86,94,0
University of Findlay,139,Ohio,13806,323,5.0,93,68,0
University of Findlay,139,Ohio,13806,310,8.0,70,65,1
University of Findlay,139,Ohio,13806,319,6.0,112,91,0
University of Findlay,139,Ohio,13806,336,5.5,73,80,1
University of Findlay,139,Ohio,13806,330,5.0,81,70,0
University of Findlay,139,Ohio,13806,297,9.0,103,88,1
University of Findlay,139,Ohio,13806,292,5.0,82,71,0
University of Findlay,139,Ohio,13806,301,8.0,104,89,1
University of Findlay,139,Ohio,13806,340,8.0,108,95,0
University of Findlay,139,Ohio,13806,322,7.5,93,78,0
University of Findlay,139,Ohio,13806,298,6.0,77,95,1
University of Findlay,139,Ohio,13806,316,7.5,77,88,1
University of Findlay,139,Ohio,13806,324,8.5,83,67,0
University of Findlay,139,Ohio,13806,319,8.0,85,84,0
University of Findlay,139,Ohio,13806,304,6.0,112,91,0
Oklahoma City University,140,Oklahoma,13290,290,6.0,77,91,0
Oklahoma City University,140,Oklahoma,13290,330,7.0,81,85,0
Oklahoma City University,140,Oklahoma,13290,335,6.5,116,79,1
Oklahoma City University,140,Oklahoma,13290,295,5.0,73,85,0
Oklahoma City University,140,Oklahoma,13290,298,7.5,105,91,0
Oklahoma City University,140,Oklahoma,13290,328,5.5,83,71,0
Oklahoma City University,140,Oklahoma,13290,303,6.5,87,86,1
Oklahoma City University,140,Oklahoma,13290,317,8.5,72,95,0
Oklahoma City University,140,Oklahoma,13290,322,7.0,94,91,0
Oklahoma City University,140,Oklahoma,13290,300,9.0,71,77,0
Oklahoma City University,140,Oklahoma,13290,334,5.0,107,78,1
Oklahoma City University,140,Oklahoma,13290,306,5.0,71,84,1
Oklahoma City University,140,Oklahoma,13290,318,7.0,119,87,1
Oklahoma City University,140,Oklahoma,13290,310,7.5,99,61,0
Oklahoma City University,140,Oklahoma,13290,318,6.0,107,92,0
Oklahoma City University,140,Oklahoma,13290,303,9.0,90,83,1
Oklahoma City University,140,Oklahoma,13290,311,6.5,98,61,0
Oklahoma City University,140,Oklahoma,13290,324,8.5,72,66,0
Oklahoma City University,140,Oklahoma,13290,335,9.0,90,86,0
Oklahoma City University,140,Oklahoma,13290,300,5.0,95,76,0
Oklahoma City University,140,Oklahoma,13290,313,6.0,83,77,1
